sha256	group	content_class	source	license	size_bytes	path
616b2a4c014d40f6222c78cf353e7609b6ed5448c4f2092186908ee352f751db	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	306797	mlp-tune-fast/cid22-train/3952034.png
6201dc4672569d46942bc2bcaadf15adbc56346e111de80d6925cf74b92c6120	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	1869	mlp-tune-fast/size-dense-renders/b939ac34faa94b5d0e753d570edc7048__sz40.png
636f149a620c73a0dac0496523ebeda24578c1d63140136f7630fda208090258	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	440732	mlp-tune-fast/cid22-train/167491.png
63dd5ae48dbe90125829a3727cd02968f185679b34778a470052711f220e7b7a	kadid10k	mixed	kadid10k-distortion-set	Pixabay	371264	mlp-tune-fast/kadid10k/I59.png
64e3a762376a848b0833ca7d2c91229f4874233b6b6e58656345896fc02c1a13	kadid10k	mixed	kadid10k-distortion-set	Pixabay	354826	mlp-tune-fast/kadid10k/I73.png
6508547e506810ec37cf875a40f65abd5c3c0db0db0dfc458326c33ba645599e	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	524247	mlp-tune-fast/cid22-train/631317.png
65e923d93a3c9860994746af89664287103c8750463e708a285ac67e9713308b	gb82-screen	screenshot	gb82-screens	CC0-1.0	898796	mlp-tune-fast/gb82-screen/imac_dark.png
67041100043786a6a0e827b1b8cf7af6b62f37760709eedbd033ab2287d2ac3e	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	66346	mlp-tune-fast/size-dense-renders/459728__sz192.png
6708b9fcd9949feae2031455c1820842da30c2d4c5d6e6de6f7180d3b27474d5	kadid10k	mixed	kadid10k-distortion-set	Pixabay	185074	mlp-tune-fast/kadid10k/I53.png
672f2038bdc3570cf048cfd30c31eedd3cd9366967c3ba3e38aad2f7859def35	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	2016	mlp-tune-fast/size-dense-renders/1e2f9d41529197f10d32bfa68a1e0bcc__sz40.png
680003ddef09a61e8604c6f681e27482892f6f1edf3f86c62a03c22e200c534a	clic-train	photo	clic2025-native-train	Unsplash	2194177	mlp-tune-fast/clic-train/d1a9be98d1936065967adac50a6fb750.png
6866cd5068686b4f4920de8cc77d9790f87db7894b5727bf015dc10f59265875	clic-train	photo	clic2025-native-train	Unsplash	5685282	mlp-tune-fast/clic-train/5dbdb989cf026f7ab3dd7167d7fc0fe2.png
689a2e60e74dfcda68bc95eec0713ee5c6a117ded33aa77d166e30fc87ab509e	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	303259	mlp-tune-fast/cid22-train/5894435.png
68e92e972c8445fccc600723bb883b3511a09d3a2b54a615da53a3b2dcbc27db	gb82-photo	photo	gb82-photos	CC0-1.0	222749	mlp-tune-fast/gb82-photo/house-lossless.png
69368910ba643c0abfe25993a1b0d8f9899c6de613e0d235be186613ca782c06	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	2113	mlp-tune-fast/size-dense-renders/4934193__sz32.png
696fcf9c3d2c5187efeff5fccf951d2f5f610fa67b213bfe1394673bc4e4b1d3	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	372725	mlp-tune-fast/cid22-train/159741.png
697df606e570462e326564ca7bb036d6c2b17151de147dda052ff7249f695eb6	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	2085	mlp-tune-fast/size-dense-renders/4cd6910a0b7b39365fda5df87618d091__sz64.png
69e2f6bb3869b69a0027091a55b7451c57486b988fed90d7813fba44191005cc	kadid10k	mixed	kadid10k-distortion-set	Pixabay	362226	mlp-tune-fast/kadid10k/I34.png
6aabdf53fe2ad9c857ec959fa6406d3eeef850cafa435e20dc1d4b95f010c88a	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	2367	mlp-tune-fast/size-dense-renders/1943411__sz32.png
6abfadf62e42cf07b70d6bde2b8b78a7d027b2d95c0670ccfb938a426781a3cf	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	125330	mlp-tune-fast/cid22-train/Lungs-Cross-Section-Illustration.png
6ae75dd293458291c2a8f9f4b01602e30739f60ce13723b7eeacadcac31ca678	kadid10k	mixed	kadid10k-distortion-set	Pixabay	308174	mlp-tune-fast/kadid10k/I24.png
6bb9f868d203fc3811b1cd59a187ea80d10d91fa5a4dcaa1ccdbfffa18a7ae56	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	460768	mlp-tune-fast/cid22-train/pexels-photo-3586798.png
6be021a7a52b71ba31f49a61969852dfda03b0740945692dd14efe183d35cafd	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	5733	mlp-tune-fast/size-dense-renders/Performance-Graph__sz96.png
6ce54e103301b73d8370a19473e2afc8f271c7982be38401c6a98e9a6768653e	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	377003	mlp-tune-fast/cid22-train/pexels-photo-1933873.png
6cf302438682e79bfc75a958e9e5cb99b81054b8d8f0f32fabf05126353e70a2	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	474545	mlp-tune-fast/cid22-train/2291004.png
6d2382c65856978bf2e6cc57a452c61c5c6b1eb9ed6ac4376e996f68e6df9b16	gb82-screen	screenshot	gb82-screens	CC0-1.0	320433	mlp-tune-fast/gb82-screen/imessage.png
6dfcd3ed8ab72de6475ae061ae04cea1b8fbd3ba6a20ff1a22359f51049885c1	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	417344	mlp-tune-fast/cid22-train/3493730.png
6e26dc3766ab30de455db893329cec5367db1f8bcacd63043fbf5305875e33b6	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	515699	mlp-tune-fast/cid22-train/1546166.png
6ec0c4198550338e2707019e032644c3337dec5b21cece5406fed4be369a1790	gb82-photo	photo	gb82-photos	CC0-1.0	413503	mlp-tune-fast/gb82-photo/nyc-lossless.png
6edf10e9629c3e4a1fa659d73e0d9a555c9dd9d60ac37bdb2af2a54e573da946	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	355046	mlp-tune-fast/cid22-train/45258.png
6f3a86f8fe5f8b8ccfd25da12e91a33642deb850fcf915bfda1ebbd103b6502d	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	9156	mlp-tune-fast/size-dense-renders/1624307__sz64.png
70bda85409b427474ba37d25dee5435ad32bea594b62cd4ba69592e527cb9870	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	360747	mlp-tune-fast/cid22-train/1089930.png
71207b7aacd1c73d26ed151475b9272fd03b224e23615a1d1700eb0291c838f9	clic-train	photo	clic2025-native-train	Unsplash	3295469	mlp-tune-fast/clic-train/afe3676bbfcf7183d697ff7b5d5bd45b.png
71346011346b2df1c2e3aaea426a9bed6798a716977814a9d9562a961b785b6c	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	13913	mlp-tune-fast/size-dense-renders/1129482__sz192.png
728793aff5a4fa5af6f5f0ce37b90741cda142ba0a3f1cba2d8e21193061360e	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	329364	mlp-tune-fast/cid22-train/1277396.png
732a67907d7df865b85e743ad3e1b8c454ce571cf0cdfd4164e65ebd4f34cc1f	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	345587	mlp-tune-fast/cid22-train/pexels-photo-2598024.png
73977c2d70feb44f3198e8935e584c0b509e48a58fb71dfafd0b70f0776f8234	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	432352	mlp-tune-fast/cid22-train/1391487.png
73b375f2e43bbb31335f5f1c0dcebb11c29720f89c84d01c9668df9cfb113284	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	1326546	mlp-tune-fast/size-dense-renders/b939ac34faa94b5d0e753d570edc7048__sz1536.png
73cddb0d455db74f19b93d5d3556a7e0853f2896b260ef48e67ff88aa5fad780	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	707	mlp-tune-fast/size-dense-renders/Beam-Space-Processing__sz32.png
7415e1c1c0f11ca5f08251eb126cd315897067a985a8cdde839d1b44e02d7f15	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	462065	mlp-tune-fast/cid22-train/333963.png
744f8096dcb174e6bc3d5458884f624aeb9bdbb78db8c502737d6a7610c20402	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	50882	mlp-tune-fast/cid22-train/Boxplot.png
749a229cb5915a3176a015f3c238129b0a2ee95566181ba44b01eb08d565c1bd	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	390500	mlp-tune-fast/cid22-train/3534924.png
74ac006ada3627b88be9436042ee6947f557bb21fd3bd3793c9659157d73b44f	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	23773	mlp-tune-fast/size-dense-renders/b939ac34faa94b5d0e753d570edc7048__sz160.png
7571e199d088a9f9d786f061013801ba94755be219c6700198c228b77ae50d9d	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	361972	mlp-tune-fast/cid22-train/1428647.png
75da20aea34706d5b7a45a4c9043a19da72e6a2c577768aaaf69c22af1e8cd70	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	158228	mlp-tune-fast/size-dense-renders/pexels-photo-6096399__sz384.png
76214c13caa4d5d90c0c53dad9f8150c0ceece21bbdb3b4409f57de902672a22	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	418642	mlp-tune-fast/cid22-train/5739122.png
767ce568a47adb36ed942dad4d3cc56e0b24845ef9f5eb84fa38c9cd70767ead	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	550915	mlp-tune-fast/cid22-train/3779187.png
77144de1dc39e9727cc0c8611168d313d0257d67a6f3bcc84f9dbcb75dfead3d	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	211455	mlp-tune-fast/size-dense-renders/1173777__sz320.png
78d329b0acb3deddc3d38382505e5d734bc234d8feba03d03f3ecbee74535812	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	113009	mlp-tune-fast/size-dense-renders/459728__sz256.png
78db509d55006c65290ebd973c3ba18f41edcd2d3322adc9ed4e577b3eb54255	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	386269	mlp-tune-fast/cid22-train/26103251787_d8635e260d_o.png
795e45f030aee7e90bdee9e58084f4acf96c19885b4d114f6e94ed17748aa344	clic-train	photo	clic2025-native-train	Unsplash	3204845	mlp-tune-fast/clic-train/100a02c269c5948392f283b2aa3bb4da.png
7995fc6c3653a0cfa9cfa6ee207983532f2c52d430262243cc917fd214ae186c	clic-train	photo	clic2025-native-train	Unsplash	2548630	mlp-tune-fast/clic-train/097cb426910ba8ce2525dd8bb7fb1777.png
79ca30b3051700ae60f6237e52cd65e2a299a0d0db00cbaeb89c70b951385d75	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	8729	mlp-tune-fast/size-dense-renders/459728__sz64.png
7a49b88af84579cfd2f3161630efd547944f003c6945fcd44c355c2eb5e2aa5b	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	14613	mlp-tune-fast/size-dense-renders/4934193__sz96.png
7af046c426fa49c9c7e0f486d04fe4d3a6db4ed9a5275d86047d0a47776097af	kadid10k	mixed	kadid10k-distortion-set	Pixabay	244782	mlp-tune-fast/kadid10k/I48.png
7b24238a3fca8cee120f4fad4494688fd4f7abb043ce29c8c2812d148ab7cb6a	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	238469	mlp-tune-fast/size-dense-renders/459728__sz384.png
7b8e6c6c900dd100803bed725172420c33e11c24ef7b714688a42e04e8b6a321	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	425554	mlp-tune-fast/cid22-train/14768480444_bc0a1b4a2e_o.png
7c0bb96b178f4b4ec0979db4d0ba9d9750fe53fe776ffefe22f53d59fc1a1a6e	clic-train	photo	clic2025-native-train	Unsplash	4072515	mlp-tune-fast/clic-train/14ab4af28901fbeb1356b06d2d08ae06.png
7c9d4589df63dea470e4e2b1d0f45c95823a77dad8b7b75b0f674d3290ea6578	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	480632	mlp-tune-fast/cid22-train/2693208.png
7d003bc03bee193679a452f487e5f48644bd043ed24d6a1fbc2810aa7a3fbdf9	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	457464	mlp-tune-fast/cid22-train/pexels-photo-4352249.png
7da928e622f1c9e7363056488614b4245327575e24f29e1550b7458f8eb75409	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	462528	mlp-tune-fast/cid22-train/262780.png
7daba70dddbab6719d675237ab375817ed17afbcc08d9eaf80c24389dacd3dc4	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	373550	mlp-tune-fast/cid22-train/551991.png
7db42436fe8fe98d40c2b6c6211cd568dd55e9dc4d7682f6aab9678c16e0fdf2	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	337013	mlp-tune-fast/cid22-train/21169144185_3f7977cb5a_o.png
7f94fb4633319be96f83a1808010dd7e965fa663c88f196d4a5d05aa5acd0086	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	42803	mlp-tune-fast/cid22-train/AgilityCourseElements.png
7f9a5b57a7a574bd281b110e00502624874609c0dfa9b4395dcc980fe497e026	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	422516	mlp-tune-fast/cid22-train/pexels-photo-635405.png
805a2880afa4f3229d1e8a77913f7b8c650eb314951611e2d29d2ce7bf8e8770	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	329467	mlp-tune-fast/cid22-train/7195294.png
81165700b673e31b0df94c7c3398ee651241748f5dd98343b0352f79a5d8e366	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	485904	mlp-tune-fast/cid22-train/1130683.png
8119e760944df8f11f2a7b9b4dc0dcd8dc0d3c5b6946afc3d867b54831dcdc35	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	32997	mlp-tune-fast/size-dense-renders/22ea12c903e41583b7c469cb86040157__sz192.png
814f8f52ae8a0d1a4e704dc8d0c4c30604beae2ceb478a7516e8dd0ac4a222c9	clic-train	photo	clic2025-native-train	Unsplash	3355198	mlp-tune-fast/clic-train/11f2b039b293758398b1a7a8afa64bb2.png
818222e0a64c1d7ef2f52fe75d06c1515aaec9dc976b0838ae94befbd2eaac08	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	3471	mlp-tune-fast/size-dense-renders/1173777__sz40.png
818b1471d0ba515833ed6a6c4537aef3ea0134c1447e3f10368bacb605fc9b9c	clic-train	photo	clic2025-native-train	Unsplash	3225449	mlp-tune-fast/clic-train/aed95e005df28e790519eefb6eb1e565.png
821da5b225cf17265f31e530c1ac7bd382ff72d68bf01bbb81a29bfbb8c13796	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	429267	mlp-tune-fast/cid22-train/3044702.png
824afd8475d4ed96d532542ce95e418455aaa2f033d0b2595da54932f69722ad	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	396224	mlp-tune-fast/cid22-train/1424246.png
830fef406aba699bbf5b105f782904ff552f038e752660c28cd36ed597b3e371	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	12318	mlp-tune-fast/size-dense-renders/26103251787_d8635e260d_o__sz80.png
847eeae5b21aaff7d16ab909a97c94bb90edcc00d5964ebbd675a9ce0c727683	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	248624	mlp-tune-fast/size-dense-renders/pexels-photo-4210863__sz320.png
85555f782e7305be204eff9fe042c12fc31ddeef0b628725849ec17e0b0b1959	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	500161	mlp-tune-fast/cid22-train/pexels-photo-7266811.png
8678e50122b12063d9d4ccc6712a933082f80fb87aa1bdff7e820da516c9ab5b	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	2709	mlp-tune-fast/size-dense-renders/962312__sz48.png
8682f74e87a47b7fa556a2c64d964aa6b29d18ccdbcd29488dd439b6a3afbabe	clic-train	photo	clic2025-native-train	Unsplash	6604475	mlp-tune-fast/clic-train/1e2f9d41529197f10d32bfa68a1e0bcc.png
86bf2905457af68368441e2c9a35dddba2c5694ff5f4ccd0c578384d9cac5fd3	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	688	mlp-tune-fast/size-dense-renders/4cd6910a0b7b39365fda5df87618d091__sz32.png
86c9244cc2e6f087aa9bbb1480d948b9687d55851ec80d4dd913274d2196ab75	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	113323	mlp-tune-fast/size-dense-renders/b939ac34faa94b5d0e753d570edc7048__sz384.png
86ebce5cbe5f3ec83a3624270be28b431b77d37a4c3c6691fe2063973d2d28c8	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	668465	mlp-tune-fast/cid22-train/pexels-photo-4210863.png
88011230573df9a24aa1f2c29e30aa49c17d79f1ca2dad9a648d1bc797c81046	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	22348	mlp-tune-fast/size-dense-renders/1129482__sz256.png
885795ca2d24ef99af95c4b3f0393790fc3be876f8ffac2f56b376797008b662	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	25213	mlp-tune-fast/size-dense-renders/Temperament-pie-chart-according-to-Eysenck__sz160.png
8872a0b6b73a73f82a7d143f3685798ec9d904504603a5264050e56f8b9bf315	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	5250	mlp-tune-fast/size-dense-renders/1624307__sz48.png
8908eb861de877226f34f16451a1945942612dcf9d7db8f30be2bae34b46a076	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	72182	mlp-tune-fast/size-dense-renders/Temperament-pie-chart-according-to-Eysenck__sz320.png
89bea9c73636cb722ffffc598752c679e0bd5609d9397d3e6a9b3f336d8ad5bc	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	357067	mlp-tune-fast/cid22-train/pexels-photo-3568544.png
8a055f44c5799b978400ba8a662cd69a50b5e0d9bb704dda8e853e61a0f81dcd	kadid10k	mixed	kadid10k-distortion-set	Pixabay	487392	mlp-tune-fast/kadid10k/I17.png
8a512c6991f18a93ce67eebf1699a6d55e64bf2922ad479b1bdfa02dcaccd1ca	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	276265	mlp-tune-fast/cid22-train/3584430.png
8a95bc9c31308342434edb23939db299b98e64ee38e69476afd19d78c42c06e0	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	9637	mlp-tune-fast/size-dense-renders/pexels-photo-6096399__sz80.png
8b549dad537f13a610ea00c8a4c0ef86e1798b777d0a864353a259fea7a3de13	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	33033	mlp-tune-fast/size-dense-renders/Temperament-pie-chart-according-to-Eysenck__sz192.png
8c9e38c771bba036a89fc09f8d123183433c76626882c94f519ae6dc9871a213	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	152574	mlp-tune-fast/size-dense-renders/2062426__sz320.png
8d07a01b0a9615b4e8123b32dd9753feb034bd3466e574115c57163f57237355	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	7315	mlp-tune-fast/size-dense-renders/1129482__sz128.png
8d3bdf77689234faa68260bb3edae865381c599fb05868c5b8775a55c68dc88d	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	4699	mlp-tune-fast/size-dense-renders/1129482__sz96.png
8d5110f6870f0032cfba5bda5d4c3d964ca36fed75c82d5b93dcfbd47f883dea	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	45188	mlp-tune-fast/size-dense-renders/26103251787_d8635e260d_o__sz160.png
8e352dbc07e8011b6c64d4b6166f7c34aeb3d3f3e888a2fc7c8ae082f5fcd664	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	11558	mlp-tune-fast/size-dense-renders/pexels-photo-3568544__sz80.png
8f0623b15409d6b4b7c1cfa8950b2b608d0bd1a7eb5f382573dd1d7b30b21bcf	gb82-photo	photo	gb82-photos	CC0-1.0	346567	mlp-tune-fast/gb82-photo/girl-lossless.png
8f61746b3ac79abda0b0bfba6cdb46dc2695480462238a48ffbd3e890789ec45	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	305764	mlp-tune-fast/cid22-train/pexels-photo-3289880.png
8fd762dab09d52ecb78e028825a255232baafe0c5b6fa8bcf16181f568565818	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	4293	mlp-tune-fast/size-dense-renders/962312__sz64.png
903d843b43447d1cdc93a688f97eaf974b8869c3756bbe89f63256cca8538795	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	52762	mlp-tune-fast/size-dense-renders/4934193__sz192.png
9060cfbf1bc79127408770259f4b625fa880992f274bad3cea9a341d30bfc114	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	424466	mlp-tune-fast/cid22-train/3396657.png
90a466451a786b04716e9d319fac5d283d10511edd2aefaa7f7a9b417b08bb11	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	1961	mlp-tune-fast/size-dense-renders/22ea12c903e41583b7c469cb86040157__sz40.png
90ee47c27cdfed5dcea2ef08d5cfa18b6c49be074de5c9e0843459276bee6676	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	351307	mlp-tune-fast/cid22-train/64271.png
9118f943d0cdad4c6db400e610e1a06f117a825ea8bcf0cd554ace11f6534be6	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	376093	mlp-tune-fast/cid22-train/1370704.png
9145ca4c016f84221dd2610f1c2eb5fafeee3ad12cb98b1097fad6e049b42dc5	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	276950	mlp-tune-fast/cid22-train/1183021.png
91d92fa38e464f651ef6fd33c2d38988d9ca47e35a4c62da90cd96744045c1ee	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	289974	mlp-tune-fast/cid22-train/271624.png
91fb752c4fa65d71c8305afa493f0fd18455ee2b2d04b956b3e4e4b27fd4b6bc	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	300918	mlp-tune-fast/size-dense-renders/1173777__sz384.png
92950cec34adafe5a2d8ca5c247ec04df1a8de508f602ef683c838e1e2804aa7	gb82-photo	photo	gb82-photos	CC0-1.0	493085	mlp-tune-fast/gb82-photo/city-lossless.png
931587f5a4eb431afa989f663f0963568ef27076ff119aad74f8891f960a7ffe	clic-train	photo	clic2025-native-train	Unsplash	395159	mlp-tune-fast/clic-train/4cd6910a0b7b39365fda5df87618d091.png
931f1ee4738cb76a78c9390c9bae84c4278e6b491f845ded37a9ec2d19968b15	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	375051	mlp-tune-fast/cid22-train/1583339.png
937b9883b8d797d15aeaa9080b5dccffedcfc0be122d2e7005b239c29ad55184	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	376832	mlp-tune-fast/cid22-train/pexels-photo-2846602.png
93ddd34da668f38158dc9a66482322b61f783ab079eccc06a934edd5163336e1	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	251327	mlp-tune-fast/size-dense-renders/1943411__sz384.png
9416992dcb64582212da548e6183bba0c97cf77c8368f3268ebafae8a23cc00b	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	70982	mlp-tune-fast/cid22-train/1129482.png
9431b004738a092ab3c846b28b2659fbe9c035d46a4283faf64bd16ba340bbf4	clic-train	photo	clic2025-native-train	Unsplash	2168069	mlp-tune-fast/clic-train/b939ac34faa94b5d0e753d570edc7048.png
94e9baafe4f7257b25c5bc3d3221d954d8894bc5aac4cbcb074789bc3f8f283c	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	4571	mlp-tune-fast/size-dense-renders/2062426__sz48.png
9510561f1d15611f3b4f329932cfc0c9cf3d51866105be6f23f50053ac920ae3	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	9087	mlp-tune-fast/size-dense-renders/22ea12c903e41583b7c469cb86040157__sz96.png
953caa04de340b0459f20b8d10457c93a0eb7ef20d46c71fc6d071ab356ba8d3	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	7715	mlp-tune-fast/size-dense-renders/2062426__sz64.png
9622b1fd2315711b6cd2646fcc999b991c805e82d1d79eb2756f34f9b97d4f0a	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	2119	mlp-tune-fast/size-dense-renders/pexels-photo-4210863__sz32.png
9629ba25413c37e00487ab1eee3d2f3ffcf831f4d89db995e551dd9f7d1a0eea	kadid10k	mixed	kadid10k-distortion-set	Pixabay	309733	mlp-tune-fast/kadid10k/I54.png
967f97b2322f446467dfff2a7419afea690822d8546f259758e641a423451820	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	33703	mlp-tune-fast/cid22-train/Performance-Graph.png
96a8d79d12644e8a8613c51a015ca92c06e3d49d01e6f22429ee328abfec07b9	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	96738	mlp-tune-fast/cid22-train/2387532-srgb.png
96cdd491cb88dfdda4aa4c9021a0f968e53399f01f9ab09ba91a330b37b02d9b	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	41523	mlp-tune-fast/size-dense-renders/2062426__sz160.png
96dd314b2f7a440b005eaa61137064b90bc933e96b355531f6d716213aea42cd	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	47208	mlp-tune-fast/cid22-train/newplot.png
9725f4813ba0fc8eec5d7e0cce63ad1b4a584d21d6e1ab8423f14774d4e58391	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	5414	mlp-tune-fast/size-dense-renders/1e2f9d41529197f10d32bfa68a1e0bcc__sz64.png
983f724c84d451d06402106faa725eb131fc9827177be2a4d63ea5e7c974c9eb	cid22-train	photo	CID22-512px-train	CC-BY-SA-4.0	413340	mlp-tune-fast/cid22-train/pexels-photo-4354221.png
98664e3dcf3d4798e9ac9a71242315fc720e4041be19cf37109a02b552f90212	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	1873210	mlp-tune-fast/size-dense-renders/22ea12c903e41583b7c469cb86040157__sz1536.png
98a3c481e6ed8416f8f5bf8864f1000bafef3c3fd226fd561dd373cc919e7471	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	3942	mlp-tune-fast/size-dense-renders/4cd6910a0b7b39365fda5df87618d091__sz96.png
98b672990a6b75395fa4bc745e28a8082b84492ae4500475f0bb003c0894e6c0	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	34792	mlp-tune-fast/size-dense-renders/1173777__sz128.png
99065a3669e3469fd5ce79ac1d45ae68f5e87e0ea7f1d1cb76dc2dbc9125ec9c	size-dense-renders	photo	zenwebp-size-dense-lanczos3	CC-BY-SA-4.0	18551	mlp-tune-fast/size-dense-renders/459728__sz96.png
