path	sha256	codecs_keeping	size_classes_kept	original_image_path
mlp-tune/clic-train/097cb426910ba8ce2525dd8bb7fb1777.png	7995fc6c3653a0cfa9cfa6ee207983532f2c52d430262243cc917fd214ae186c	zenwebp,zenwebp_v01	large,medium,small,tiny	/home/lilith/work/codec-corpus/clic2025/training/097cb426910ba8ce2525dd8bb7fb1777.png
mlp-tune/clic-train/0c49a5cce349020bbba2f97ae41e90ba.png	2d74383267345922b4afb34f04d6249ca9a39869d9954008e24a7794263b9415	zenavif,zenwebp	large,medium,small,tiny	/home/lilith/work/codec-corpus/clic2025/training/0c49a5cce349020bbba2f97ae41e90ba.png
mlp-tune/clic-train/100a02c269c5948392f283b2aa3bb4da.png	795e45f030aee7e90bdee9e58084f4acf96c19885b4d114f6e94ed17748aa344	zenwebp,zenwebp_v01	large,medium,small,tiny	/home/lilith/work/codec-corpus/clic2025/training/100a02c269c5948392f283b2aa3bb4da.png
mlp-tune/clic-train/100f17892cf7bb12beb12479641fcc4c.png	bf6434e040a17ac238ba072766d25369d38fb5a8a5378530f8191c35d4142ef7	zenwebp,zenwebp_v01	large,medium,small,tiny	/home/lilith/work/codec-corpus/clic2025/training/100f17892cf7bb12beb12479641fcc4c.png
mlp-tune/clic-train/11f2b039b293758398b1a7a8afa64bb2.png	814f8f52ae8a0d1a4e704dc8d0c4c30604beae2ceb478a7516e8dd0ac4a222c9	zenwebp,zenwebp_v01	large,medium,small,tiny	/home/lilith/work/codec-corpus/clic2025/training/11f2b039b293758398b1a7a8afa64bb2.png
mlp-tune/clic-train/14ab4af28901fbeb1356b06d2d08ae06.png	7c0bb96b178f4b4ec0979db4d0ba9d9750fe53fe776ffefe22f53d59fc1a1a6e	zenwebp,zenwebp_v01	large,medium,small,tiny	/home/lilith/work/codec-corpus/clic2025/training/14ab4af28901fbeb1356b06d2d08ae06.png
mlp-tune/clic-train/1e2f9d41529197f10d32bfa68a1e0bcc.png	8682f74e87a47b7fa556a2c64d964aa6b29d18ccdbcd29488dd439b6a3afbabe	zenwebp,zenwebp_v01	large,medium,small,tiny	/home/lilith/work/codec-corpus/clic2025/training/1e2f9d41529197f10d32bfa68a1e0bcc.png
mlp-tune/clic-train/22ea12c903e41583b7c469cb86040157.png	a75f24a3c59c18c3518267bd1c6cff412a51b01327ca8115e4bdf81ccd154fa1	zenwebp,zenwebp_v01	large,tiny	/home/lilith/work/codec-corpus/clic2025/training/22ea12c903e41583b7c469cb86040157.png
mlp-tune/clic-train/28d24b9c83de066597ff96a68769884f.png	2c3bee67c5454f971564178f15bf81150306bfc6c664c41e94b41702e0cd816e	zenwebp,zenwebp_v01	large,medium,small,tiny	/home/lilith/work/codec-corpus/clic2025/training/28d24b9c83de066597ff96a68769884f.png
mlp-tune/clic-train/2a2420f929cd47122eae364a2bc27710.png	3a4c7f92332d8e203aa345460e00fcf67bc39b185822a9c5f65d04d7fffb5897	zenavif,zenwebp,zenwebp_v01	large,medium,small,tiny	/home/lilith/work/codec-corpus/clic2025/training/2a2420f929cd47122eae364a2bc27710.png
mlp-tune/clic-train/2c1f84548ef99faec2b4f9bf12227c83.png	f56acfb691d528bed106fdc62754df4ce4a600bdab80478a7c70d4fc1926c4ac	zenwebp,zenwebp_v01	large,medium,small,tiny	/home/lilith/work/codec-corpus/clic2025/training/2c1f84548ef99faec2b4f9bf12227c83.png
mlp-tune/clic-train/3140d643a1f57e80ff265507984d95a0.png	b9271dd5a4c637e203fb922afc23497939829491553d833126bdaccdd90e640b	zenwebp,zenwebp_v01	large,medium,small,tiny	/home/lilith/work/codec-corpus/clic2025/training/3140d643a1f57e80ff265507984d95a0.png
mlp-tune/clic-train/4a18abf66d65ad1a95ce455c8b6cd8de.png	fc04a8a45908c4a013b3e1a25c08efcb315d79538b8fde913d66d05787de11ae	zenwebp,zenwebp_v01	large,medium,small,tiny	/home/lilith/work/codec-corpus/clic2025/training/4a18abf66d65ad1a95ce455c8b6cd8de.png
mlp-tune/clic-train/4cd6910a0b7b39365fda5df87618d091.png	931587f5a4eb431afa989f663f0963568ef27076ff119aad74f8891f960a7ffe	zenwebp,zenwebp_v01	large,small,tiny	/home/lilith/work/codec-corpus/clic2025/training/4cd6910a0b7b39365fda5df87618d091.png
mlp-tune/clic-train/5dbdb989cf026f7ab3dd7167d7fc0fe2.png	6866cd5068686b4f4920de8cc77d9790f87db7894b5727bf015dc10f59265875	zenavif,zenwebp,zenwebp_v01	large,medium,small,tiny	/home/lilith/work/codec-corpus/clic2025/training/5dbdb989cf026f7ab3dd7167d7fc0fe2.png
mlp-tune/clic-train/5e5ce43575fa67fdc0dd37146d7f479e.png	c2c298f4a889ba1026ae0786b2a39c15071eb8a0548c7e444455cf0e0b2a48ea	zenwebp,zenwebp_v01	large,medium,small,tiny	/home/lilith/work/codec-corpus/clic2025/training/5e5ce43575fa67fdc0dd37146d7f479e.png
mlp-tune/clic-train/60430844748882ff66b9a5598ef06dd6.png	3f14ec46d7e5b41f1792aac72f7eae58863e3d13330baf220bd0925f057fe772	zenavif,zenwebp,zenwebp_v01	large,medium,small,tiny	/home/lilith/work/codec-corpus/clic2025/training/60430844748882ff66b9a5598ef06dd6.png
mlp-tune/clic-train/7e499613c3e376ea93afb3649719abeb.png	2f3d5b9b639bbf5b382f47af437f57f86e1a3c4299f982ea81cc55fb396f9666	zenwebp,zenwebp_v01	large,medium,small,tiny	/home/lilith/work/codec-corpus/clic2025/training/7e499613c3e376ea93afb3649719abeb.png
mlp-tune/clic-train/870516c65d81fb9267de6865964083a9.png	a014381971063f2f328a7cad12ccde2ad5addf6306e45415046b8f9dcddacb74	zenwebp,zenwebp_v01	large,medium,small,tiny	/home/lilith/work/codec-corpus/clic2025/training/870516c65d81fb9267de6865964083a9.png
mlp-tune/clic-train/8bb119b8ca17492392e1e3ea4b811b32.png	0da74d8b94ff3c89f3578296ea87305ce1623d890f0c5cb8e54b907428675f15	zenwebp,zenwebp_v01	large,medium,small,tiny	/home/lilith/work/codec-corpus/clic2025/training/8bb119b8ca17492392e1e3ea4b811b32.png
mlp-tune/clic-train/9466a908d088d32ee73f04116c40e48c.png	d1efd29b73510f56f89e3a4ff0c4cea4a41963cd26679ee56d68b047525b5887	zenwebp,zenwebp_v01	large,medium,small,tiny	/home/lilith/work/codec-corpus/clic2025/training/9466a908d088d32ee73f04116c40e48c.png
mlp-tune/clic-train/a10ae819a2d24873079c93346200cab3.png	f8448219bace859f6698aadf873ce4a37ab0f155fc39ca5a00afd8d841a0c956	zenwebp,zenwebp_v01	large,medium,small,tiny	/home/lilith/work/codec-corpus/clic2025/training/a10ae819a2d24873079c93346200cab3.png
mlp-tune/clic-train/a36713f1943dac6bc74dea50cadaee6f.png	dbeb7c1320e7f3873096b57437c2cb63a10caf28e92cc0b0c48902f5c6b69668	zenwebp	large,medium,small,tiny	/home/lilith/work/codec-corpus/clic2025/training/a36713f1943dac6bc74dea50cadaee6f.png
mlp-tune/clic-train/aed95e005df28e790519eefb6eb1e565.png	818b1471d0ba515833ed6a6c4537aef3ea0134c1447e3f10368bacb605fc9b9c	zenwebp,zenwebp_v01	large,medium,small,tiny	/home/lilith/work/codec-corpus/clic2025/training/aed95e005df28e790519eefb6eb1e565.png
mlp-tune/clic-train/afe3676bbfcf7183d697ff7b5d5bd45b.png	71207b7aacd1c73d26ed151475b9272fd03b224e23615a1d1700eb0291c838f9	zenwebp,zenwebp_v01	large,medium,small,tiny	/home/lilith/work/codec-corpus/clic2025/training/afe3676bbfcf7183d697ff7b5d5bd45b.png
mlp-tune/clic-train/b51d5fb537246482ef7a7ab63f093cab.png	1fbc6c8d02b88a4107ff7043ff74d0b5f1852c9d3a8cec21da6de569c50b41ed	zenavif,zenwebp,zenwebp_v01	large,medium,small,tiny	/home/lilith/work/codec-corpus/clic2025/training/b51d5fb537246482ef7a7ab63f093cab.png
mlp-tune/clic-train/b939ac34faa94b5d0e753d570edc7048.png	9431b004738a092ab3c846b28b2659fbe9c035d46a4283faf64bd16ba340bbf4	zenwebp,zenwebp_v01	large,small,tiny	/home/lilith/work/codec-corpus/clic2025/training/b939ac34faa94b5d0e753d570edc7048.png
mlp-tune/clic-train/c80999cd5533e448167cd9b3ccfa2a37.png	d40eb4f49c146e0bac5b4d43af71c2a8fddfd4964e4a92ca592e02468ee33a3e	zenwebp,zenwebp_v01	large,medium,small,tiny	/home/lilith/work/codec-corpus/clic2025/training/c80999cd5533e448167cd9b3ccfa2a37.png
mlp-tune/clic-train/d1a9be98d1936065967adac50a6fb750.png	680003ddef09a61e8604c6f681e27482892f6f1edf3f86c62a03c22e200c534a	zenavif,zenwebp,zenwebp_v01	large,medium,small,tiny	/home/lilith/work/codec-corpus/clic2025/training/d1a9be98d1936065967adac50a6fb750.png
mlp-tune/clic-train/d79d465ac77c36518e0f0d626bf97ec4.png	280665498758e01701bccc1b91833bda3f5860fc9d5eadc4d3b691c011c575ed	zenavif,zenwebp,zenwebp_v01	large,medium,small,tiny	/home/lilith/work/codec-corpus/clic2025/training/d79d465ac77c36518e0f0d626bf97ec4.png
mlp-tune/clic-train/ddcd24d99f48eaa369207882a6f37831.png	fac0c52f88921b2a87a04c8b143e7639379fb234db1a2cc601ddecc30c92bc8c	zenwebp,zenwebp_v01	large,medium,small,tiny	/home/lilith/work/codec-corpus/clic2025/training/ddcd24d99f48eaa369207882a6f37831.png
mlp-tune/clic-train/ef576c4ed599d75d72145a8f34b58ccb.png	e06867ac5e4e4113b3ea2a6d76d87699c7adc0a2dcb4935d8b3c251e552fb85e	zenwebp,zenwebp_v01	large,medium,small,tiny	/home/lilith/work/codec-corpus/clic2025/training/ef576c4ed599d75d72145a8f34b58ccb.png
mlp-tune/gb82-screen/codec_wiki.png	19c10346e6fed9f7af6b1f956bc38cad9edaa99ecd3844cc9fa1389741caf840	zenavif	medium,tiny	/home/lilith/work/codec-corpus/gb82-sc/codec_wiki.png
mlp-tune/gb82-screen/gmessages.png	1617c01d1279e23c298d99665949c0ddd5b111e71dbff01a1dd524b9dc46e702	zenavif	medium,small,tiny	/home/lilith/work/codec-corpus/gb82-sc/gmessages.png
mlp-tune/gb82-screen/graph.png	2f1ba6a3c196a9baea7ac09f791e2847417e13de5770e6dcf975583406f0224e	zenavif	small,tiny	/home/lilith/work/codec-corpus/gb82-sc/graph.png
mlp-tune/gb82-screen/terminal.png	1c9deabfbe43dfff391123ea0f008ab08d75e19da4a0dad59af521ccce2a1beb	zenavif	medium,small,tiny	/home/lilith/work/codec-corpus/gb82-sc/terminal.png
mlp-tune/gb82-photo/baby-lossless.png	9d41d594b2e4dcc6de58f56816aa737cf84109444725f5c36b84e6987d2f016c	zenwebp,zenwebp_v01	medium,small,tiny	/home/lilith/work/codec-corpus/gb82/baby-lossless.png
mlp-tune/gb82-photo/bulb-lossless.png	ab3222efef146df66c5e2895118eb0b520889c9cb417afb13b0948427946223c	zenwebp,zenwebp_v01	large,medium,small,tiny	/home/lilith/work/codec-corpus/gb82/bulb-lossless.png
mlp-tune/gb82-photo/city-lossless.png	92950cec34adafe5a2d8ca5c247ec04df1a8de508f602ef683c838e1e2804aa7	zenwebp,zenwebp_v01	medium,small,tiny	/home/lilith/work/codec-corpus/gb82/city-lossless.png
mlp-tune/gb82-photo/dog-lossless.png	cd3e7fbbd2499ddeef208a97fe3f1f3e8d53f9ae7edc63d492a5003503ad8077	zenwebp,zenwebp_v01	medium,small,tiny	/home/lilith/work/codec-corpus/gb82/dog-lossless.png
mlp-tune/gb82-photo/flowers-lossless.png	3718d228fbc85a2bc6040b83358b51b67ca68e3521337bf18e2e1b43c7c30c72	zenwebp,zenwebp_v01	medium,small,tiny	/home/lilith/work/codec-corpus/gb82/flowers-lossless.png
mlp-tune/gb82-photo/girl-lossless.png	8f0623b15409d6b4b7c1cfa8950b2b608d0bd1a7eb5f382573dd1d7b30b21bcf	zenwebp	medium,small	/home/lilith/work/codec-corpus/gb82/girl-lossless.png
mlp-tune/gb82-photo/grass-lossless.png	b49986dad608edadf1b2071359ac6d18de55751864df407b215ea9bb00a92079	zenwebp,zenwebp_v01	medium,small,tiny	/home/lilith/work/codec-corpus/gb82/grass-lossless.png
mlp-tune/gb82-photo/guitar-lossless.png	24e1cf12a305c4de4881477f9dff26fda9e49c8a312d5a97fa23cdd8cc25d75d	zenavif,zenwebp,zenwebp_v01	medium,small,tiny	/home/lilith/work/codec-corpus/gb82/guitar-lossless.png
mlp-tune/gb82-photo/haze-lossless.png	160eb5004cfa03cdf72c726f24f65d747cf67e932ce7b668e03d8d296b4737a2	zenavif,zenwebp,zenwebp_v01	large,medium,small,tiny	/home/lilith/work/codec-corpus/gb82/haze-lossless.png
mlp-tune/gb82-photo/house-lossless.png	68e92e972c8445fccc600723bb883b3511a09d3a2b54a615da53a3b2dcbc27db	zenavif	medium,small	/home/lilith/work/codec-corpus/gb82/house-lossless.png
mlp-tune/gb82-photo/mies-lossless.png	36f36e711d23b81923711510a46027a8e263b2e08828f24cc7cffaebeea81cb5	zenavif	medium	/home/lilith/work/codec-corpus/gb82/mies-lossless.png
mlp-tune/gb82-photo/night-lossless.png	4ce7ff45f98595f3c7d782e2e6abd97bacb88f284ffe170dbe33a25bcca62082	zenavif	medium	/home/lilith/work/codec-corpus/gb82/night-lossless.png
mlp-tune/gb82-photo/pixel-lossless.png	212c7b26c48f67b3aefafeb7403622be45f4831149d4b8644ad4007ee77e51fa	zenavif	medium,small	/home/lilith/work/codec-corpus/gb82/pixel-lossless.png
mlp-tune/gb82-photo/rain-lossless.png	0efb4acbd4e177966da578024a952fe2ace2fb6cf2ca9f21a2c6d8dd6166fa2f	zenavif	medium,small	/home/lilith/work/codec-corpus/gb82/rain-lossless.png
mlp-tune/gb82-photo/sand-lossless.png	464e9852a5109144a2437b0fe51a8ce27fc35558443a3603989bb1eeb42699b8	zenavif	medium,small	/home/lilith/work/codec-corpus/gb82/sand-lossless.png
mlp-tune/gb82-photo/sunset-lossless.png	55b92efdce2a51e9e2a6fb2c1030ff8741ed085597a7fa20aba260aec4889eaa	zenavif	medium,small	/home/lilith/work/codec-corpus/gb82/sunset-lossless.png
mlp-tune/kadid10k/I01.png	2a1d70b387662023765bd19ad16c93a18547798b5add9c6935498eb91dfa2245	zenavif	tiny	/home/lilith/work/codec-corpus/kadid10k/I01.png
mlp-tune/kadid10k/I03.png	5ec00f6446a350a998f0bddb4674447ec771d9815328b353921377d19cab1ac7	zenavif	tiny	/home/lilith/work/codec-corpus/kadid10k/I03.png
mlp-tune/kadid10k/I04.png	3d19240702fbad945c087d175a29c37774aa47b3250e63a1b509d39394569d14	zenavif	small	/home/lilith/work/codec-corpus/kadid10k/I04.png
mlp-tune/kadid10k/I08.png	3422bc79dfbf5d8d6cc3b14b84f7edfc0b290d347949d42dde7c2b824c4e912b	zenavif	small	/home/lilith/work/codec-corpus/kadid10k/I08.png
mlp-tune/kadid10k/I12.png	03b460c03ca480522dc69ada15162d6748f40e4ed7b06d0c0068eebedebec5f5	zenavif	tiny	/home/lilith/work/codec-corpus/kadid10k/I12.png
mlp-tune/kadid10k/I15.png	326aa56a8af032657fe37a8bee062f9114568dc0dc916baaa32061498f7d3ee5	zenavif	small,tiny	/home/lilith/work/codec-corpus/kadid10k/I15.png
mlp-tune/kadid10k/I24.png	6ae75dd293458291c2a8f9f4b01602e30739f60ce13723b7eeacadcac31ca678	zenavif	tiny	/home/lilith/work/codec-corpus/kadid10k/I24.png
mlp-tune/kadid10k/I26.png	5dea5d5c88af5d70616ce225ab1524481577f004bcf9e31ff888d3a552e85366	zenavif	small	/home/lilith/work/codec-corpus/kadid10k/I26.png
mlp-tune/kadid10k/I33.png	068251eba26a13e66e8d2ba1720a40ac452afc828e4422f35921c16053eb4d5f	zenavif	small	/home/lilith/work/codec-corpus/kadid10k/I33.png
mlp-tune/kadid10k/I35.png	4211dc9c8c6e4fb24a477f049943527113efada09bae6cb89ee4a061b533e271	zenavif	small	/home/lilith/work/codec-corpus/kadid10k/I35.png
mlp-tune/kadid10k/I36.png	604e2498d4128362a79306cb398351efdf26691ce5671cda03f0ea99f3799e11	zenavif	small,tiny	/home/lilith/work/codec-corpus/kadid10k/I36.png
mlp-tune/kadid10k/I38.png	051667c3aeca8a764580149aabf433e088a6b11f2e604fee19f75a52d9d249cf	zenavif	tiny	/home/lilith/work/codec-corpus/kadid10k/I38.png
mlp-tune/kadid10k/I40.png	0b96c7a9e9caadd1db7e8ff99aaefa7d927496eaf0c53e792eb669c0b8062729	zenavif	tiny	/home/lilith/work/codec-corpus/kadid10k/I40.png
mlp-tune/kadid10k/I50.png	1ad1fefc8d3b1e8d2acc7ad2025ff6a0d7f64842aa10c477d955d311d092e9cf	zenavif	tiny	/home/lilith/work/codec-corpus/kadid10k/I50.png
mlp-tune/kadid10k/I51.png	371c77a6905254258a38d0158331bf77dbc9ff47d21ecebec3db8909a907bc4b	zenavif	small,tiny	/home/lilith/work/codec-corpus/kadid10k/I51.png
mlp-tune/kadid10k/I52.png	178cc5a51fa10b0f0a8f779e93c54b5d05de827253b0aa34bf909cf95a5cc6d3	zenavif	tiny	/home/lilith/work/codec-corpus/kadid10k/I52.png
mlp-tune/kadid10k/I53.png	6708b9fcd9949feae2031455c1820842da30c2d4c5d6e6de6f7180d3b27474d5	zenavif	tiny	/home/lilith/work/codec-corpus/kadid10k/I53.png
mlp-tune/kadid10k/I56.png	1eb0ef148019319318928284f5fee03fcb050ea25ab0aba4f6bc2cce63e09036	zenavif	small	/home/lilith/work/codec-corpus/kadid10k/I56.png
mlp-tune/kadid10k/I59.png	63dd5ae48dbe90125829a3727cd02968f185679b34778a470052711f220e7b7a	zenavif	tiny	/home/lilith/work/codec-corpus/kadid10k/I59.png
mlp-tune/kadid10k/I63.png	0f47e28fd10ab01ca129fafefec9ac3efdd749d9be83d0b9d877054ee168ddfe	zenavif	tiny	/home/lilith/work/codec-corpus/kadid10k/I63.png
mlp-tune/kadid10k/I65.png	202bf14d9c3ed1e702a6468d58b8dcaaa6a77a0d4afc75ab790f8b2b22f3cb43	zenavif	small,tiny	/home/lilith/work/codec-corpus/kadid10k/I65.png
mlp-tune/kadid10k/I73.png	64e3a762376a848b0833ca7d2c91229f4874233b6b6e58656345896fc02c1a13	zenavif	small	/home/lilith/work/codec-corpus/kadid10k/I73.png
mlp-tune/kadid10k/I80.png	3a1ea0e13aac5baa902e88b7e74ccd5a64a42db30cb8ffea2a7d0244b4a11b9b	zenavif	small,tiny	/home/lilith/work/codec-corpus/kadid10k/I80.png
mlp-tune/cid22-train/1001682.png	2b76992d7b0578d0ca333c61cf3dac4938f3ae2c8c7a613dc3179fc3125ec7c4	zenjpeg	large,medium,tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/1001682.png
mlp-tune/cid22-train/1028637.png	bf71611dd0ee392366468420449462a69f07ccc89e96f22ac2744332160ad85f	zenjpeg	large,medium,tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/1028637.png
mlp-tune/cid22-train/1029604.png	ddf197a051d6ff0264456147b703a2d78e9cf734782fd1c4de142d78ff9b1f83	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/1029604.png
mlp-tune/cid22-train/1080721.png	c7822d5bd89bed54d4c6f23e2104536c483024ed5c6290d55a97c80fa836f45c	zenjpeg	large,medium,tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/1080721.png
mlp-tune/cid22-train/1082342.png	f0d4a3edb73360618ba276c299d5ebda60e724475f248ab689d50b12311631a1	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/1082342.png
mlp-tune/cid22-train/1129482.png	9416992dcb64582212da548e6183bba0c97cf77c8368f3268ebafae8a23cc00b	zenjpeg	large,medium,small,tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/1129482.png
mlp-tune/cid22-train/1147124.png	2a852da05751d574d41f1c7624b11fe8d9cd86ccf45b4facd2e5f85e990924ec	zenjpeg	medium,tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/1147124.png
mlp-tune/cid22-train/1173777.png	e0279ff77880132c251c06a27e5c4a3fed74abd54a71718c867ed451ea1c9138	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/1173777.png
mlp-tune/cid22-train/1183021.png	9145ca4c016f84221dd2610f1c2eb5fafeee3ad12cb98b1097fad6e049b42dc5	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/1183021.png
mlp-tune/cid22-train/1200348.png	3ce6f1afab7548fe137331028467f0d7514899f624f066b53bac75bdca1b5c32	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/1200348.png
mlp-tune/cid22-train/1248582.png	a6672c727167e0a438979481bef9b4227630483d51ce0ec2e886a084debd3af7	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/1248582.png
mlp-tune/cid22-train/1277396.png	728793aff5a4fa5af6f5f0ce37b90741cda142ba0a3f1cba2d8e21193061360e	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/1277396.png
mlp-tune/cid22-train/1287145.png	fe6cfaf0db42efd20b16e279554b77f55a056d244b1e8a079f00025c787e7e10	zenjpeg	large,medium,tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/1287145.png
mlp-tune/cid22-train/1292115.png	09b0f0f333e9993b4b8348f45b8a37be77d4f2b0db1b6b9d2d724c221190f813	zenjpeg	large,medium,tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/1292115.png
mlp-tune/cid22-train/1370704.png	9118f943d0cdad4c6db400e610e1a06f117a825ea8bcf0cd554ace11f6534be6	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/1370704.png
mlp-tune/cid22-train/144200.png	d7b752ce90f1279a95c0b19b0e32197840cbc5ebd21850ad8a05a9f1b4ea0972	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/144200.png
mlp-tune/cid22-train/144428.png	4853ac426467bca500aab0e778795bcea2b436d3c635fb9c45639c5164e4fd05	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/144428.png
mlp-tune/cid22-train/1454613116.png	031c5a00cfe597fb352b16851f1f26376c757ce6964df920f448cd1928745456	zenjpeg	large,medium,small,tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/1454613116.png
mlp-tune/cid22-train/1454804.png	064ca9083dbfd1b77147e03e38484ce5328bb65427be1d2412c7ba9e8d5ad32c	zenjpeg	large,medium,tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/1454804.png
mlp-tune/cid22-train/1459534.png	531f6ac968fd35a8ce8d9d1d5abb46b32ed55cda22b1541cf65ca715098f29c4	zenjpeg	large	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/1459534.png
mlp-tune/cid22-train/146083.png	533ac752a8b8f77e3bf784bad4d1ed1e16083a81e70010e7da62013033b844b1	zenjpeg	medium,tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/146083.png
mlp-tune/cid22-train/1536017106.png	a8029aecda94962ad4cf61ce3ac9549253600905ff1dc8a3cd2a3c854199b008	zenjpeg	large,medium,tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/1536017106.png
mlp-tune/cid22-train/1546166.png	6e26dc3766ab30de455db893329cec5367db1f8bcacd63043fbf5305875e33b6	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/1546166.png
mlp-tune/cid22-train/1570264.png	dd74f01130abed1a83aeb60e862c7123d8999142afd6e1153645e990e04f3b10	zenjpeg	medium,small,tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/1570264.png
mlp-tune/cid22-train/1583244.png	f993e34e00864a4c65641528bb797db3d34860e7af7407ce3bd057d73bf22f7a	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/1583244.png
mlp-tune/cid22-train/1583339.png	931f1ee4738cb76a78c9390c9bae84c4278e6b491f845ded37a9ec2d19968b15	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/1583339.png
mlp-tune/cid22-train/1599791.png	bd0990eb2b99d03f4cef01f40a9415a2e82cd3ade9d928c2878c368fcc31acf7	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/1599791.png
mlp-tune/cid22-train/160577.png	58664d54e416413055dc41a4da2b7c779c51c0a3ca43a43017ba904fbac027ac	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/160577.png
mlp-tune/cid22-train/1624307.png	d70c17530b8bdc58f10549150822369f293dd585b73e23e5d16bd76b14308f43	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/1624307.png
mlp-tune/cid22-train/162511.png	b27640aadc947d2b511138f698760250d660a109e43ff4662649251bba5bef01	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/162511.png
mlp-tune/cid22-train/1661950.png	0641a95c9d3641b791a2262a97895da215a523b5a0b8cb4f5634da5e573dbcd5	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/1661950.png
mlp-tune/cid22-train/1687147.png	ca7462c9157e88e77cb454a643aeb2ae9a1774eec018c15dc40f4cdba34ed10a	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/1687147.png
mlp-tune/cid22-train/169647.png	d020c60aab002752905e613643a80919795f42865e42b3a9fc13f4a2c3932870	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/169647.png
mlp-tune/cid22-train/1722183.png	16e282da0e8b0b84e40bf8a5a6f61134893b6e99f47e2aa399d9b108c9e8488a	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/1722183.png
mlp-tune/cid22-train/1910225.png	3c22190ef30bb468cc1e5e77d59fd99024b8f15b287bf7df206f0155fd7837eb	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/1910225.png
mlp-tune/cid22-train/1938351.png	d7756217e34c1b598ca70c58f30b7a9f87ae296ddfc846a593425572d2f416dd	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/1938351.png
mlp-tune/cid22-train/1943411.png	455d5217d3587c60d885bc45142b1ce1cb4982b099227664f853eb1179fd588a	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/1943411.png
mlp-tune/cid22-train/1963557.png	4c425f980eebf5289637b9de52aa18b6d6dbc3b70d48d6acd7c7c42b8e27ff8d	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/1963557.png
mlp-tune/cid22-train/2020432.png	453419a2c080f7874bcca6eac7fc141b7398f74663b7c215cc6c7efe2f670083	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2020432.png
mlp-tune/cid22-train/2062426.png	03414239b746eccc4dd13ecf3b8eb2990a05180c5b4ac47fe8f746b590c60d27	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/2062426.png
mlp-tune/cid22-train/207691.png	ba6f56ae168befc26c822ce550b75d961b149c2bb8d266ba24b61b41a32e2847	zenjpeg	tiny	/home/lilith/work/codec-eval/codec-corpus/CID22/CID22-512/training/207691.png
